000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "F:\Code\20250418(network lab1)\upload\SR-MAX-A.log", TCP port 59144, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.236 New epoch: Tue May  6 17:10:23 2025
000.236 =================================================================
000.236 
000.237 SR-3, 构建时间: May  6 2025  16:05:11
002.882 .... 4 packets received, 3459 bps, 43.24%, Err 1 (4.8e-05)
2880.239 .... 10573 packets received, 7519 bps, 93.99%, Err 231 (1.0e-05)
2882.329 .... 10581 packets received, 7520 bps, 93.99%, Err 231 (1.0e-05)
2884.478 .... 10589 packets received, 7520 bps, 94.00%, Err 231 (1.0e-05)
2886.585 .... 10597 packets received, 7520 bps, 94.00%, Err 231 (1.0e-05)
2888.667 .... 10605 packets received, 7520 bps, 94.00%, Err 231 (1.0e-05)
2890.759 .... 10613 packets received, 7520 bps, 94.00%, Err 231 (1.0e-05)
2892.933 .... 10621 packets received, 7520 bps, 94.00%, Err 231 (1.0e-05)
2895.003 .... 10629 packets received, 7521 bps, 94.01%, Err 231 (1.0e-05)
2897.129 .... 10637 packets received, 7521 bps, 94.01%, Err 231 (1.0e-05)
2899.248 .... 10645 packets received, 7521 bps, 94.01%, Err 231 (1.0e-05)
2901.366 .... 10653 packets received, 7521 bps, 94.01%, Err 231 (1.0e-05)
2903.451 .... 10661 packets received, 7521 bps, 94.02%, Err 231 (1.0e-05)
2905.571 .... 10669 packets received, 7521 bps, 94.02%, Err 231 (1.0e-05)
2907.674 .... 10677 packets received, 7522 bps, 94.02%, Err 231 (1.0e-05)
2909.791 .... 10685 packets received, 7522 bps, 94.02%, Err 231 (9.9e-06)
2911.901 .... 10692 packets received, 7521 bps, 94.02%, Err 232 (1.0e-05)
2914.005 .... 10700 packets received, 7521 bps, 94.02%, Err 232 (1.0e-05)
2916.156 .... 10708 packets received, 7521 bps, 94.02%, Err 232 (1.0e-05)
2918.276 .... 10716 packets received, 7522 bps, 94.02%, Err 232 (1.0e-05)
2920.903 .... 10722 packets received, 7519 bps, 93.99%, Err 233 (1.0e-05)
2922.990 .... 10733 packets received, 7521 bps, 94.02%, Err 233 (1.0e-05)
2925.112 .... 10741 packets received, 7522 bps, 94.02%, Err 233 (1.0e-05)
2927.213 .... 10749 packets received, 7522 bps, 94.02%, Err 233 (1.0e-05)
2929.358 .... 10757 packets received, 7522 bps, 94.02%, Err 233 (1.0e-05)
2931.435 .... 10764 packets received, 7521 bps, 94.02%, Err 234 (1.0e-05)
2934.082 .... 10770 packets received, 7519 bps, 93.99%, Err 235 (1.0e-05)
2936.242 .... 10781 packets received, 7521 bps, 94.01%, Err 235 (1.0e-05)
2938.328 .... 10789 packets received, 7521 bps, 94.01%, Err 235 (1.0e-05)
2940.427 .... 10797 packets received, 7521 bps, 94.02%, Err 235 (1.0e-05)
2942.547 .... 10805 packets received, 7522 bps, 94.02%, Err 235 (1.0e-05)
2944.662 .... 10813 packets received, 7522 bps, 94.02%, Err 235 (1.0e-05)
2946.749 .... 10821 packets received, 7522 bps, 94.02%, Err 235 (1.0e-05)
2948.868 .... 10828 packets received, 7521 bps, 94.02%, Err 236 (1.0e-05)
2950.970 .... 10836 packets received, 7522 bps, 94.02%, Err 236 (1.0e-05)
2953.092 .... 10844 packets received, 7522 bps, 94.02%, Err 236 (1.0e-05)
2961.886 .... 10852 packets received, 7505 bps, 93.81%, Err 238 (1.0e-05)
2963.988 .... 10871 packets received, 7513 bps, 93.91%, Err 238 (1.0e-05)
2966.107 .... 10879 packets received, 7513 bps, 93.91%, Err 238 (1.0e-05)
2968.212 .... 10887 packets received, 7513 bps, 93.91%, Err 238 (1.0e-05)
2970.348 .... 10895 packets received, 7513 bps, 93.92%, Err 238 (1.0e-05)
2972.473 .... 10903 packets received, 7513 bps, 93.92%, Err 238 (1.0e-05)
2974.571 .... 10911 packets received, 7514 bps, 93.92%, Err 238 (1.0e-05)
2977.457 .... 10918 packets received, 7511 bps, 93.89%, Err 239 (1.0e-05)
2979.582 .... 10929 packets received, 7513 bps, 93.92%, Err 239 (1.0e-05)
2981.712 .... 10937 packets received, 7513 bps, 93.92%, Err 239 (1.0e-05)
2983.813 .... 10945 packets received, 7514 bps, 93.92%, Err 239 (1.0e-05)
2985.881 .... 10953 packets received, 7514 bps, 93.92%, Err 239 (1.0e-05)
2988.014 .... 10961 packets received, 7514 bps, 93.93%, Err 239 (1.0e-05)
2990.150 .... 10969 packets received, 7514 bps, 93.93%, Err 239 (1.0e-05)
2992.253 .... 10977 packets received, 7514 bps, 93.93%, Err 239 (1.0e-05)
2994.362 .... 10985 packets received, 7515 bps, 93.93%, Err 239 (1.0e-05)
2996.484 .... 10993 packets received, 7515 bps, 93.93%, Err 239 (1.0e-05)
2998.590 .... 11001 packets received, 7515 bps, 93.94%, Err 239 (1.0e-05)
3000.694 .... 11009 packets received, 7515 bps, 93.94%, Err 239 (1.0e-05)
3003.360 .... 11015 packets received, 7512 bps, 93.91%, Err 240 (1.0e-05)
3005.486 .... 11026 packets received, 7515 bps, 93.93%, Err 240 (1.0e-05)
3007.568 .... 11034 packets received, 7515 bps, 93.94%, Err 240 (1.0e-05)
3009.660 .... 11041 packets received, 7514 bps, 93.93%, Err 241 (1.0e-05)
3011.806 .... 11049 packets received, 7514 bps, 93.93%, Err 241 (1.0e-05)
3013.898 .... 11057 packets received, 7515 bps, 93.93%, Err 241 (1.0e-05)
3016.008 .... 11065 packets received, 7515 bps, 93.94%, Err 241 (1.0e-05)
3018.151 .... 11073 packets received, 7515 bps, 93.94%, Err 241 (1.0e-05)
3020.242 .... 11081 packets received, 7515 bps, 93.94%, Err 241 (1.0e-05)
3022.342 .... 11089 packets received, 7515 bps, 93.94%, Err 241 (1.0e-05)
3024.511 .... 11097 packets received, 7515 bps, 93.94%, Err 241 (1.0e-05)
3026.567 .... 11101 packets received, 7513 bps, 93.91%, Err 242 (1.0e-05)
3028.702 .... 11112 packets received, 7515 bps, 93.94%, Err 242 (1.0e-05)
3030.807 .... 11120 packets received, 7515 bps, 93.94%, Err 242 (1.0e-05)
3032.925 .... 11128 packets received, 7516 bps, 93.94%, Err 242 (1.0e-05)
3035.031 .... 11136 packets received, 7516 bps, 93.95%, Err 242 (1.0e-05)
3037.158 .... 11144 packets received, 7516 bps, 93.95%, Err 242 (1.0e-05)
3039.260 .... 11152 packets received, 7516 bps, 93.95%, Err 242 (1.0e-05)
3041.389 .... 11159 packets received, 7515 bps, 93.94%, Err 243 (1.0e-05)
3043.525 .... 11167 packets received, 7516 bps, 93.94%, Err 243 (1.0e-05)
3045.636 .... 11175 packets received, 7516 bps, 93.95%, Err 243 (1.0e-05)
3048.793 .... 11183 packets received, 7513 bps, 93.92%, Err 244 (1.0e-05)
3050.908 .... 11194 packets received, 7516 bps, 93.94%, Err 245 (1.0e-05)
3052.989 .... 11202 packets received, 7516 bps, 93.95%, Err 245 (1.0e-05)
3055.120 .... 11210 packets received, 7516 bps, 93.95%, Err 245 (1.0e-05)
3057.243 .... 11218 packets received, 7516 bps, 93.95%, Err 245 (1.0e-05)
3060.170 .... 11225 packets received, 7514 bps, 93.92%, Err 246 (1.0e-05)
3062.257 .... 11236 packets received, 7516 bps, 93.95%, Err 246 (1.0e-05)
3064.362 .... 11244 packets received, 7516 bps, 93.95%, Err 246 (1.0e-05)
3066.476 .... 11252 packets received, 7516 bps, 93.95%, Err 246 (1.0e-05)
3068.562 .... 11260 packets received, 7516 bps, 93.95%, Err 246 (1.0e-05)
3070.688 .... 11268 packets received, 7516 bps, 93.96%, Err 246 (1.0e-05)
3072.794 .... 11276 packets received, 7517 bps, 93.96%, Err 246 (1.0e-05)
3074.918 .... 11284 packets received, 7517 bps, 93.96%, Err 246 (1.0e-05)
3077.056 .... 11292 packets received, 7517 bps, 93.96%, Err 246 (1.0e-05)
3079.165 .... 11300 packets received, 7517 bps, 93.96%, Err 246 (1.0e-05)
3081.240 .... 11308 packets received, 7517 bps, 93.97%, Err 246 (1.0e-05)
3083.359 .... 11316 packets received, 7517 bps, 93.97%, Err 246 (1.0e-05)
3085.467 .... 11324 packets received, 7518 bps, 93.97%, Err 246 (1.0e-05)
3087.574 .... 11332 packets received, 7518 bps, 93.97%, Err 246 (1.0e-05)
3089.745 .... 11340 packets received, 7518 bps, 93.97%, Err 246 (1.0e-05)
3091.831 .... 11348 packets received, 7518 bps, 93.98%, Err 246 (1.0e-05)
3093.953 .... 11356 packets received, 7518 bps, 93.98%, Err 246 (1.0e-05)
3096.058 .... 11364 packets received, 7518 bps, 93.98%, Err 246 (1.0e-05)
3098.156 .... 11372 packets received, 7519 bps, 93.98%, Err 246 (1.0e-05)
3100.284 .... 11380 packets received, 7519 bps, 93.98%, Err 246 (9.9e-06)
3102.401 .... 11388 packets received, 7519 bps, 93.99%, Err 246 (9.9e-06)
3104.506 .... 11396 packets received, 7519 bps, 93.99%, Err 247 (1.0e-05)
3106.616 .... 11404 packets received, 7519 bps, 93.99%, Err 247 (1.0e-05)
3109.015 .... 11409 packets received, 7517 bps, 93.96%, Err 248 (1.0e-05)
3111.096 .... 11420 packets received, 7519 bps, 93.99%, Err 248 (1.0e-05)
3113.218 .... 11427 packets received, 7518 bps, 93.98%, Err 249 (1.0e-05)
3115.311 .... 11435 packets received, 7519 bps, 93.98%, Err 249 (1.0e-05)
3117.433 .... 11443 packets received, 7519 bps, 93.98%, Err 249 (1.0e-05)
3119.573 .... 11451 packets received, 7519 bps, 93.99%, Err 249 (1.0e-05)
3121.676 .... 11459 packets received, 7519 bps, 93.99%, Err 249 (1.0e-05)
3123.766 .... 11467 packets received, 7519 bps, 93.99%, Err 249 (1.0e-05)
3126.409 .... 11473 packets received, 7517 bps, 93.96%, Err 250 (1.0e-05)
3128.552 .... 11484 packets received, 7519 bps, 93.99%, Err 250 (1.0e-05)
3131.174 .... 11490 packets received, 7516 bps, 93.96%, Err 251 (1.0e-05)
3133.554 .... 11498 packets received, 7516 bps, 93.95%, Err 252 (1.0e-05)
3135.656 .... 11509 packets received, 7518 bps, 93.98%, Err 252 (1.0e-05)
3137.803 .... 11517 packets received, 7518 bps, 93.98%, Err 252 (1.0e-05)
3139.874 .... 11525 packets received, 7518 bps, 93.98%, Err 252 (1.0e-05)
3142.027 .... 11533 packets received, 7519 bps, 93.98%, Err 252 (1.0e-05)
3144.126 .... 11541 packets received, 7519 bps, 93.98%, Err 252 (1.0e-05)
3146.233 .... 11549 packets received, 7519 bps, 93.99%, Err 252 (1.0e-05)
3148.323 .... 11557 packets received, 7519 bps, 93.99%, Err 252 (1.0e-05)
3150.457 .... 11565 packets received, 7519 bps, 93.99%, Err 252 (1.0e-05)
3153.621 .... 11573 packets received, 7517 bps, 93.96%, Err 253 (1.0e-05)
3156.512 .... 11583 packets received, 7516 bps, 93.96%, Err 254 (1.0e-05)
3158.650 .... 11593 packets received, 7518 bps, 93.97%, Err 255 (1.0e-05)
3160.736 .... 11601 packets received, 7518 bps, 93.98%, Err 255 (1.0e-05)
3163.930 .... 11609 packets received, 7516 bps, 93.95%, Err 256 (1.0e-05)
3166.875 .... 11619 packets received, 7515 bps, 93.94%, Err 257 (1.0e-05)
3169.736 .... 11628 packets received, 7514 bps, 93.93%, Err 258 (1.0e-05)
3171.854 .... 11640 packets received, 7517 bps, 93.96%, Err 258 (1.0e-05)
3173.963 .... 11648 packets received, 7517 bps, 93.96%, Err 258 (1.0e-05)
3176.100 .... 11656 packets received, 7517 bps, 93.96%, Err 258 (1.0e-05)
3178.222 .... 11664 packets received, 7517 bps, 93.97%, Err 258 (1.0e-05)
3180.329 .... 11672 packets received, 7517 bps, 93.97%, Err 258 (1.0e-05)
3182.452 .... 11680 packets received, 7518 bps, 93.97%, Err 258 (1.0e-05)
3184.574 .... 11688 packets received, 7518 bps, 93.97%, Err 258 (1.0e-05)
3186.646 .... 11696 packets received, 7518 bps, 93.98%, Err 258 (1.0e-05)
3188.786 .... 11704 packets received, 7518 bps, 93.98%, Err 258 (1.0e-05)
3190.899 .... 11712 packets received, 7518 bps, 93.98%, Err 258 (1.0e-05)
3193.019 .... 11720 packets received, 7518 bps, 93.98%, Err 258 (1.0e-05)
3195.139 .... 11728 packets received, 7519 bps, 93.98%, Err 258 (1.0e-05)
3197.262 .... 11732 packets received, 7516 bps, 93.95%, Err 259 (1.0e-05)
3199.365 .... 11743 packets received, 7518 bps, 93.98%, Err 259 (1.0e-05)
3201.729 .... 11748 packets received, 7516 bps, 93.95%, Err 260 (1.0e-05)
3203.852 .... 11759 packets received, 7518 bps, 93.97%, Err 260 (1.0e-05)
3205.943 .... 11767 packets received, 7518 bps, 93.98%, Err 260 (1.0e-05)
3208.081 .... 11775 packets received, 7518 bps, 93.98%, Err 260 (1.0e-05)
3210.201 .... 11783 packets received, 7518 bps, 93.98%, Err 260 (1.0e-05)
3212.317 .... 11791 packets received, 7519 bps, 93.98%, Err 260 (1.0e-05)
3214.437 .... 11799 packets received, 7519 bps, 93.98%, Err 260 (1.0e-05)
3216.541 .... 11807 packets received, 7519 bps, 93.99%, Err 260 (1.0e-05)
3218.683 .... 11815 packets received, 7519 bps, 93.99%, Err 260 (1.0e-05)
3220.753 .... 11823 packets received, 7519 bps, 93.99%, Err 260 (1.0e-05)
3222.867 .... 11831 packets received, 7519 bps, 93.99%, Err 260 (1.0e-05)
3224.970 .... 11839 packets received, 7519 bps, 93.99%, Err 260 (1.0e-05)
3227.111 .... 11847 packets received, 7520 bps, 93.99%, Err 260 (1.0e-05)
3229.219 .... 11855 packets received, 7520 bps, 94.00%, Err 260 (1.0e-05)
3231.355 .... 11862 packets received, 7519 bps, 93.99%, Err 261 (1.0e-05)
3233.471 .... 11870 packets received, 7519 bps, 93.99%, Err 261 (1.0e-05)
3235.602 .... 11878 packets received, 7519 bps, 93.99%, Err 261 (1.0e-05)
3237.666 .... 11886 packets received, 7520 bps, 94.00%, Err 261 (1.0e-05)
3239.805 .... 11894 packets received, 7520 bps, 94.00%, Err 261 (1.0e-05)
3241.926 .... 11902 packets received, 7520 bps, 94.00%, Err 261 (1.0e-05)
3244.021 .... 11910 packets received, 7520 bps, 94.00%, Err 261 (1.0e-05)
3246.177 .... 11918 packets received, 7520 bps, 94.00%, Err 261 (1.0e-05)
3248.241 .... 11926 packets received, 7520 bps, 94.01%, Err 261 (1.0e-05)
3250.367 .... 11934 packets received, 7521 bps, 94.01%, Err 261 (1.0e-05)
3252.463 .... 11942 packets received, 7521 bps, 94.01%, Err 261 (1.0e-05)
3254.596 .... 11950 packets received, 7521 bps, 94.01%, Err 261 (1.0e-05)
3256.702 .... 11958 packets received, 7521 bps, 94.01%, Err 261 (1.0e-05)
3259.363 .... 11964 packets received, 7519 bps, 93.98%, Err 262 (1.0e-05)
3261.454 .... 11975 packets received, 7521 bps, 94.01%, Err 262 (1.0e-05)
3263.572 .... 11983 packets received, 7521 bps, 94.01%, Err 262 (1.0e-05)
3265.678 .... 11991 packets received, 7521 bps, 94.01%, Err 262 (1.0e-05)
3267.795 .... 11999 packets received, 7521 bps, 94.02%, Err 262 (1.0e-05)
3269.922 .... 12007 packets received, 7521 bps, 94.02%, Err 262 (1.0e-05)
3272.027 .... 12015 packets received, 7522 bps, 94.02%, Err 262 (1.0e-05)
3274.934 .... 12022 packets received, 7519 bps, 93.99%, Err 264 (1.0e-05)
3277.039 .... 12032 packets received, 7521 bps, 94.01%, Err 264 (1.0e-05)
3279.157 .... 12040 packets received, 7521 bps, 94.01%, Err 264 (1.0e-05)
3281.241 .... 12048 packets received, 7521 bps, 94.01%, Err 264 (1.0e-05)
3283.395 .... 12056 packets received, 7521 bps, 94.01%, Err 264 (1.0e-05)
3285.481 .... 12064 packets received, 7521 bps, 94.02%, Err 264 (1.0e-05)
3287.589 .... 12072 packets received, 7521 bps, 94.02%, Err 264 (1.0e-05)
3289.700 .... 12080 packets received, 7522 bps, 94.02%, Err 264 (1.0e-05)
3291.804 .... 12088 packets received, 7522 bps, 94.02%, Err 264 (1.0e-05)
3293.959 .... 12096 packets received, 7522 bps, 94.02%, Err 264 (1.0e-05)
3296.038 .... 12104 packets received, 7522 bps, 94.03%, Err 264 (1.0e-05)
3298.156 .... 12112 packets received, 7522 bps, 94.03%, Err 264 (1.0e-05)
3300.276 .... 12120 packets received, 7522 bps, 94.03%, Err 264 (1.0e-05)
3302.389 .... 12128 packets received, 7522 bps, 94.03%, Err 264 (1.0e-05)
3304.516 .... 12136 packets received, 7523 bps, 94.03%, Err 264 (1.0e-05)
3306.646 .... 12143 packets received, 7522 bps, 94.03%, Err 265 (1.0e-05)
3308.718 .... 12151 packets received, 7522 bps, 94.03%, Err 265 (1.0e-05)
3310.871 .... 12159 packets received, 7522 bps, 94.03%, Err 265 (1.0e-05)
3312.959 .... 12167 packets received, 7523 bps, 94.03%, Err 265 (1.0e-05)
3315.060 .... 12175 packets received, 7523 bps, 94.03%, Err 265 (1.0e-05)
3317.182 .... 12183 packets received, 7523 bps, 94.04%, Err 265 (1.0e-05)
3319.327 .... 12191 packets received, 7523 bps, 94.04%, Err 265 (1.0e-05)
3321.429 .... 12199 packets received, 7523 bps, 94.04%, Err 265 (1.0e-05)
3323.528 .... 12206 packets received, 7523 bps, 94.03%, Err 266 (1.0e-05)
3325.616 .... 12214 packets received, 7523 bps, 94.04%, Err 266 (1.0e-05)
3328.563 .... 12221 packets received, 7521 bps, 94.01%, Err 267 (1.0e-05)
3330.656 .... 12232 packets received, 7523 bps, 94.03%, Err 267 (1.0e-05)
3332.764 .... 12240 packets received, 7523 bps, 94.03%, Err 267 (1.0e-05)
3334.870 .... 12248 packets received, 7523 bps, 94.04%, Err 267 (1.0e-05)
3336.993 .... 12256 packets received, 7523 bps, 94.04%, Err 267 (1.0e-05)
3339.105 .... 12264 packets received, 7523 bps, 94.04%, Err 268 (1.0e-05)
3341.212 .... 12271 packets received, 7523 bps, 94.03%, Err 268 (1.0e-05)
3343.318 .... 12279 packets received, 7523 bps, 94.04%, Err 268 (1.0e-05)
3345.469 .... 12287 packets received, 7523 bps, 94.04%, Err 268 (1.0e-05)
3347.560 .... 12295 packets received, 7523 bps, 94.04%, Err 268 (1.0e-05)
3349.694 .... 12303 packets received, 7523 bps, 94.04%, Err 268 (1.0e-05)
3351.802 .... 12311 packets received, 7523 bps, 94.04%, Err 268 (1.0e-05)
3354.173 .... 12316 packets received, 7521 bps, 94.01%, Err 270 (1.0e-05)
3356.280 .... 12326 packets received, 7522 bps, 94.03%, Err 270 (1.0e-05)
3358.384 .... 12334 packets received, 7523 bps, 94.03%, Err 270 (1.0e-05)
3360.510 .... 12342 packets received, 7523 bps, 94.03%, Err 270 (1.0e-05)
3362.627 .... 12350 packets received, 7523 bps, 94.04%, Err 270 (1.0e-05)
3364.726 .... 12358 packets received, 7523 bps, 94.04%, Err 270 (1.0e-05)
3366.861 .... 12366 packets received, 7523 bps, 94.04%, Err 270 (1.0e-05)
3368.975 .... 12374 packets received, 7523 bps, 94.04%, Err 270 (1.0e-05)
3371.071 .... 12382 packets received, 7523 bps, 94.04%, Err 270 (1.0e-05)
3373.214 .... 12390 packets received, 7524 bps, 94.04%, Err 270 (1.0e-05)
3376.098 .... 12394 packets received, 7520 bps, 93.99%, Err 272 (1.0e-05)
3378.213 .... 12407 packets received, 7523 bps, 94.03%, Err 272 (1.0e-05)
3380.342 .... 12415 packets received, 7523 bps, 94.04%, Err 272 (1.0e-05)
3382.433 .... 12423 packets received, 7523 bps, 94.04%, Err 272 (1.0e-05)
3384.559 .... 12431 packets received, 7523 bps, 94.04%, Err 272 (1.0e-05)
3386.686 .... 12439 packets received, 7523 bps, 94.04%, Err 272 (1.0e-05)
3388.770 .... 12447 packets received, 7523 bps, 94.04%, Err 272 (1.0e-05)
3390.866 .... 12455 packets received, 7524 bps, 94.05%, Err 272 (1.0e-05)
3393.008 .... 12463 packets received, 7524 bps, 94.05%, Err 272 (1.0e-05)
3395.102 .... 12471 packets received, 7524 bps, 94.05%, Err 272 (1.0e-05)
3397.225 .... 12479 packets received, 7524 bps, 94.05%, Err 272 (1.0e-05)
3399.335 .... 12487 packets received, 7524 bps, 94.05%, Err 272 (1.0e-05)
3401.447 .... 12494 packets received, 7524 bps, 94.05%, Err 273 (1.0e-05)
